Time,Annotation,Vector-4,,,,Head,,,ChinCenter,,,MouthLowerlipMidbottom,,,MouthLowerlipMidtop,,,NoseBottom,,,NoseTip,,,MouthUpperlipMidtop,,,NoseTop,,,ForeheadCenter,,,MouthLeftcorner,,,LefteyebrowOuter,,,NoseTopleft,,,NoseBottomleft,,,LefteyeInnercorner,,,LefteyebrowCenter,,,LefteyeMidtop,,,LefteyebrowInner,,,LeftcheekCenter,,,Leftcheekbone,,,LefteyeOutercorner,,,Rightcheekbone,,,MouthRightcorner,,,RighteyeMidtop,,,RighteyebrowOuter,,,NoseTopright,,,NoseBottomright,,,RighteyebrowInner,,,RighteyeInnercorner,,,RighteyebrowCenter,,,RightcheekCenter,,,MouthUpperlipMidbottom,,,RighteyeMidbottom,,,LefteyeMidbottom,,,RighteyeOutercorner,,,LowerjawLeftend,,,LowerjawRightend,,,
T,A,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
21:41:22,,0.9990509,-0.02843806,-0.02897676,0.01577974,0.01442045,0.1303769,0.9360079,0.02212458,0.08957532,0.8424215,0.02160043,0.1133371,0.8312922,0.02110925,0.1235251,0.8302151,0.0201328,0.1491256,0.8254206,0.02049826,0.1630448,0.8106465,0.02072452,0.1345107,0.8247864,0.01805906,0.2027324,0.8301342,0.01673544,0.2476581,0.827208,-0.005601635,0.1243282,0.8407955,-0.04370327,0.2070626,0.8530523,0.005266426,0.1931272,0.8390005,0.001938455,0.1518936,0.833724,-0.003410121,0.1979494,0.8446686,-0.02638756,0.2188675,0.8352241,-0.01337899,0.2014087,0.8398068,-0.002076516,0.2143536,0.8307713,-0.04113778,0.1420402,0.8593228,-0.04012319,0.1737767,0.8512481,-0.02977141,0.1971802,0.8470454,0.07530379,0.1777453,0.8579246,0.04597428,0.1263249,0.8439494,0.04835894,0.2041427,0.8431531,0.07637693,0.2113039,0.8596731,0.03034517,0.1940454,0.8404009,0.03700872,0.1531359,0.8357137,0.03718103,0.2157014,0.8328118,0.03803893,0.1995819,0.8468897,0.0603492,0.2220704,0.8400564,0.07790662,0.1462269,0.8663446,0.02078529,0.1254034,0.8291495,0.04917409,0.1962593,0.8459876,-0.01399951,0.1941088,0.8423309,0.06387321,0.2005168,0.8522495,-0.04268205,0.1136162,0.8999433,0.07676062,0.117905,0.9073882,
21:41:22,,0.9990509,-0.02843806,-0.02897676,0.01577974,0.01442045,0.1303769,0.9360079,0.02212458,0.08957532,0.8424215,0.02160043,0.1133371,0.8312922,0.02110925,0.1235251,0.8302151,0.0201328,0.1491256,0.8254206,0.02049826,0.1630448,0.8106465,0.02072452,0.1345107,0.8247864,0.01805906,0.2027324,0.8301342,0.01673544,0.2476581,0.827208,-0.005601635,0.1243282,0.8407955,-0.04370327,0.2070626,0.8530523,0.005266426,0.1931272,0.8390005,0.001938455,0.1518936,0.833724,-0.003410121,0.1979494,0.8446686,-0.02638756,0.2188675,0.8352241,-0.01337899,0.2014087,0.8398068,-0.002076516,0.2143536,0.8307713,-0.04113778,0.1420402,0.8593228,-0.04012319,0.1737767,0.8512481,-0.02977141,0.1971802,0.8470454,0.07530379,0.1777453,0.8579246,0.04597428,0.1263249,0.8439494,0.04835894,0.2041427,0.8431531,0.07637693,0.2113039,0.8596731,0.03034517,0.1940454,0.8404009,0.03700872,0.1531359,0.8357137,0.03718103,0.2157014,0.8328118,0.03803893,0.1995819,0.8468897,0.0603492,0.2220704,0.8400564,0.07790662,0.1462269,0.8663446,0.02078529,0.1254034,0.8291495,0.04917409,0.1962593,0.8459876,-0.01399951,0.1941088,0.8423309,0.06387321,0.2005168,0.8522495,-0.04268205,0.1136162,0.8999433,0.07676062,0.117905,0.9073882,
21:41:22,,0.9991834,-0.02911052,-0.01905622,0.02053994,0.01588139,0.1302069,0.9369202,0.0226255,0.08927894,0.8434319,0.02144231,0.1124581,0.8318348,0.02072797,0.1227073,0.8304036,0.01922131,0.148746,0.8258386,0.01915351,0.1626186,0.8113536,0.01994962,0.1340534,0.8249341,0.01674545,0.2025572,0.8309155,0.01494905,0.2475321,0.8279226,-0.005263336,0.1236135,0.8413268,-0.0447176,0.2065257,0.8549373,0.004199915,0.192703,0.8399945,0.001385521,0.1512048,0.8344825,-0.004440697,0.1976877,0.8457232,-0.02827625,0.2188499,0.836834,-0.01471509,0.2013933,0.8410502,-0.003818512,0.2145244,0.8316641,-0.04093855,0.1411885,0.8612516,-0.04070069,0.1729369,0.8531643,-0.03071738,0.196626,0.8486156,0.07470185,0.1780322,0.8574586,0.04507789,0.1261766,0.8435279,0.04734449,0.2041042,0.8432976,0.07569664,0.2116279,0.8593586,0.02936323,0.193749,0.8409216,0.03607453,0.1527757,0.8357484,0.03620024,0.21614,0.8332367,0.03712827,0.199438,0.8472264,0.05949191,0.2225372,0.8401579,0.07765833,0.1466289,0.8657834,0.02018241,0.1249567,0.8290911,0.04824514,0.1961983,0.8461004,-0.01516335,0.1936507,0.8437197,0.06304325,0.2006183,0.8520834,-0.04161891,0.1127621,0.9019627,0.07785432,0.1182914,0.9072713,
21:41:22,,0.9991834,-0.02911052,-0.01905622,0.02053994,0.01588139,0.1302069,0.9369202,0.0226255,0.08927894,0.8434319,0.02144231,0.1124581,0.8318348,0.02072797,0.1227073,0.8304036,0.01922131,0.148746,0.8258386,0.01915351,0.1626186,0.8113536,0.01994962,0.1340534,0.8249341,0.01674545,0.2025572,0.8309155,0.01494905,0.2475321,0.8279226,-0.005263336,0.1236135,0.8413268,-0.0447176,0.2065257,0.8549373,0.004199915,0.192703,0.8399945,0.001385521,0.1512048,0.8344825,-0.004440697,0.1976877,0.8457232,-0.02827625,0.2188499,0.836834,-0.01471509,0.2013933,0.8410502,-0.003818512,0.2145244,0.8316641,-0.04093855,0.1411885,0.8612516,-0.04070069,0.1729369,0.8531643,-0.03071738,0.196626,0.8486156,0.07470185,0.1780322,0.8574586,0.04507789,0.1261766,0.8435279,0.04734449,0.2041042,0.8432976,0.07569664,0.2116279,0.8593586,0.02936323,0.193749,0.8409216,0.03607453,0.1527757,0.8357484,0.03620024,0.21614,0.8332367,0.03712827,0.199438,0.8472264,0.05949191,0.2225372,0.8401579,0.07765833,0.1466289,0.8657834,0.02018241,0.1249567,0.8290911,0.04824514,0.1961983,0.8461004,-0.01516335,0.1936507,0.8437197,0.06304325,0.2006183,0.8520834,-0.04161891,0.1127621,0.9019627,0.07785432,0.1182914,0.9072713,
21:41:22,,0.9991834,-0.02911052,-0.01905622,0.02053994,0.01588139,0.1302069,0.9369202,0.0226255,0.08927894,0.8434319,0.02144231,0.1124581,0.8318348,0.02072797,0.1227073,0.8304036,0.01922131,0.148746,0.8258386,0.01915351,0.1626186,0.8113536,0.01994962,0.1340534,0.8249341,0.01674545,0.2025572,0.8309155,0.01494905,0.2475321,0.8279226,-0.005263336,0.1236135,0.8413268,-0.0447176,0.2065257,0.8549373,0.004199915,0.192703,0.8399945,0.001385521,0.1512048,0.8344825,-0.004440697,0.1976877,0.8457232,-0.02827625,0.2188499,0.836834,-0.01471509,0.2013933,0.8410502,-0.003818512,0.2145244,0.8316641,-0.04093855,0.1411885,0.8612516,-0.04070069,0.1729369,0.8531643,-0.03071738,0.196626,0.8486156,0.07470185,0.1780322,0.8574586,0.04507789,0.1261766,0.8435279,0.04734449,0.2041042,0.8432976,0.07569664,0.2116279,0.8593586,0.02936323,0.193749,0.8409216,0.03607453,0.1527757,0.8357484,0.03620024,0.21614,0.8332367,0.03712827,0.199438,0.8472264,0.05949191,0.2225372,0.8401579,0.07765833,0.1466289,0.8657834,0.02018241,0.1249567,0.8290911,0.04824514,0.1961983,0.8461004,-0.01516335,0.1936507,0.8437197,0.06304325,0.2006183,0.8520834,-0.04161891,0.1127621,0.9019627,0.07785432,0.1182914,0.9072713,
21:41:22,,0.9990938,-0.03323374,-0.01503174,0.02193781,0.0170472,0.1306221,0.9368249,0.02336804,0.0898135,0.8428237,0.02198886,0.1135821,0.8313379,0.0211775,0.1237071,0.8300489,0.01946028,0.1483031,0.8256844,0.01923982,0.1619856,0.8109928,0.02023752,0.1336331,0.8249468,0.01688951,0.2022059,0.8302475,0.01495336,0.2471748,0.8268797,-0.004855907,0.1238067,0.8413808,-0.04449979,0.2059618,0.8549552,0.004394818,0.1921738,0.839509,0.001611414,0.1508553,0.8345094,-0.004173718,0.1970651,0.8453215,-0.02855165,0.2182976,0.8365533,-0.01435644,0.2004494,0.8407404,-0.003963554,0.2143577,0.8311844,-0.04040521,0.1411981,0.8611856,-0.04025814,0.1725855,0.8531083,-0.03042925,0.1960284,0.8484741,0.07516959,0.1778979,0.8565408,0.04574266,0.1265457,0.8428555,0.04756957,0.203646,0.8423833,0.07612573,0.2115161,0.8582506,0.02965042,0.1933063,0.8402132,0.03640165,0.1525265,0.8354174,0.03658129,0.216076,0.8323797,0.03743778,0.1990624,0.8464152,0.05992533,0.2223816,0.8391285,0.07840943,0.1469134,0.8651089,0.02054178,0.1245909,0.8292795,0.04848885,0.1958311,0.8452002,-0.01476129,0.193051,0.843341,0.06336919,0.2003762,0.8510837,-0.04054873,0.112967,0.902021,0.07888874,0.118926,0.906557,
21:41:22,,0.9990938,-0.03323374,-0.01503174,0.02193781,0.0170472,0.1306221,0.9368249,0.02336804,0.0898135,0.8428237,0.02198886,0.1135821,0.8313379,0.0211775,0.1237071,0.8300489,0.01946028,0.1483031,0.8256844,0.01923982,0.1619856,0.8109928,0.02023752,0.1336331,0.8249468,0.01688951,0.2022059,0.8302475,0.01495336,0.2471748,0.8268797,-0.004855907,0.1238067,0.8413808,-0.04449979,0.2059618,0.8549552,0.004394818,0.1921738,0.839509,0.001611414,0.1508553,0.8345094,-0.004173718,0.1970651,0.8453215,-0.02855165,0.2182976,0.8365533,-0.01435644,0.2004494,0.8407404,-0.003963554,0.2143577,0.8311844,-0.04040521,0.1411981,0.8611856,-0.04025814,0.1725855,0.8531083,-0.03042925,0.1960284,0.8484741,0.07516959,0.1778979,0.8565408,0.04574266,0.1265457,0.8428555,0.04756957,0.203646,0.8423833,0.07612573,0.2115161,0.8582506,0.02965042,0.1933063,0.8402132,0.03640165,0.1525265,0.8354174,0.03658129,0.216076,0.8323797,0.03743778,0.1990624,0.8464152,0.05992533,0.2223816,0.8391285,0.07840943,0.1469134,0.8651089,0.02054178,0.1245909,0.8292795,0.04848885,0.1958311,0.8452002,-0.01476129,0.193051,0.843341,0.06336919,0.2003762,0.8510837,-0.04054873,0.112967,0.902021,0.07888874,0.118926,0.906557,
21:41:22,,0.9990938,-0.03323374,-0.01503174,0.02193781,0.0170472,0.1306221,0.9368249,0.02336804,0.0898135,0.8428237,0.02198886,0.1135821,0.8313379,0.0211775,0.1237071,0.8300489,0.01946028,0.1483031,0.8256844,0.01923982,0.1619856,0.8109928,0.02023752,0.1336331,0.8249468,0.01688951,0.2022059,0.8302475,0.01495336,0.2471748,0.8268797,-0.004855907,0.1238067,0.8413808,-0.04449979,0.2059618,0.8549552,0.004394818,0.1921738,0.839509,0.001611414,0.1508553,0.8345094,-0.004173718,0.1970651,0.8453215,-0.02855165,0.2182976,0.8365533,-0.01435644,0.2004494,0.8407404,-0.003963554,0.2143577,0.8311844,-0.04040521,0.1411981,0.8611856,-0.04025814,0.1725855,0.8531083,-0.03042925,0.1960284,0.8484741,0.07516959,0.1778979,0.8565408,0.04574266,0.1265457,0.8428555,0.04756957,0.203646,0.8423833,0.07612573,0.2115161,0.8582506,0.02965042,0.1933063,0.8402132,0.03640165,0.1525265,0.8354174,0.03658129,0.216076,0.8323797,0.03743778,0.1990624,0.8464152,0.05992533,0.2223816,0.8391285,0.07840943,0.1469134,0.8651089,0.02054178,0.1245909,0.8292795,0.04848885,0.1958311,0.8452002,-0.01476129,0.193051,0.843341,0.06336919,0.2003762,0.8510837,-0.04054873,0.112967,0.902021,0.07888874,0.118926,0.906557,
21:41:22,,0.9991425,-0.02731364,-0.01869272,0.02487792,0.01858859,0.1305632,0.9362608,0.02514759,0.09054049,0.842088,0.02395788,0.1138253,0.8305883,0.02325012,0.1240582,0.8291485,0.02164302,0.1495087,0.8250991,0.02144656,0.1634173,0.8107818,0.02250793,0.134754,0.8240268,0.01870745,0.2032203,0.8304864,0.01652618,0.2481494,0.8276526,-0.002352614,0.1243281,0.8402434,-0.04273728,0.2063736,0.8547795,0.006249493,0.1932234,0.839584,0.003882265,0.1517306,0.8337551,-0.002387695,0.1979181,0.8454267,-0.02635221,0.2187386,0.8366146,-0.01252296,0.201221,0.8407997,-0.001887195,0.2148326,0.8315245,-0.03845046,0.1415265,0.8606011,-0.03841394,0.1731255,0.8526665,-0.028668,0.1966855,0.8483733,0.07687662,0.179137,0.8568918,0.04742036,0.1273167,0.8420885,0.04909429,0.2044009,0.8429587,0.07755838,0.2124433,0.8590615,0.03141998,0.1944961,0.8404874,0.0383677,0.1535945,0.8349407,0.03787116,0.2165988,0.8330356,0.03912298,0.1999786,0.8468832,0.06108332,0.2229714,0.8397743,0.080043,0.1478895,0.865087,0.0228309,0.1256524,0.8280807,0.05009069,0.1968473,0.8456448,-0.0129338,0.1938861,0.843307,0.0649936,0.201473,0.8517738,-0.03890631,0.1129355,0.9012409,0.08054557,0.1193852,0.9062459,
21:41:22,,0.9991425,-0.02731364,-0.01869272,0.02487792,0.01858859,0.1305632,0.9362608,0.02514759,0.09054049,0.842088,0.02395788,0.1138253,0.8305883,0.02325012,0.1240582,0.8291485,0.02164302,0.1495087,0.8250991,0.02144656,0.1634173,0.8107818,0.02250793,0.134754,0.8240268,0.01870745,0.2032203,0.8304864,0.01652618,0.2481494,0.8276526,-0.002352614,0.1243281,0.8402434,-0.04273728,0.2063736,0.8547795,0.006249493,0.1932234,0.839584,0.003882265,0.1517306,0.8337551,-0.002387695,0.1979181,0.8454267,-0.02635221,0.2187386,0.8366146,-0.01252296,0.201221,0.8407997,-0.001887195,0.2148326,0.8315245,-0.03845046,0.1415265,0.8606011,-0.03841394,0.1731255,0.8526665,-0.028668,0.1966855,0.8483733,0.07687662,0.179137,0.8568918,0.04742036,0.1273167,0.8420885,0.04909429,0.2044009,0.8429587,0.07755838,0.2124433,0.8590615,0.03141998,0.1944961,0.8404874,0.0383677,0.1535945,0.8349407,0.03787116,0.2165988,0.8330356,0.03912298,0.1999786,0.8468832,0.06108332,0.2229714,0.8397743,0.080043,0.1478895,0.865087,0.0228309,0.1256524,0.8280807,0.05009069,0.1968473,0.8456448,-0.0129338,0.1938861,0.843307,0.0649936,0.201473,0.8517738,-0.03890631,0.1129355,0.9012409,0.08054557,0.1193852,0.9062459,
21:41:23,,0.9991425,-0.02731364,-0.01869272,0.02487792,0.01858859,0.1305632,0.9362608,0.02514759,0.09054049,0.842088,0.02395788,0.1138253,0.8305883,0.02325012,0.1240582,0.8291485,0.02164302,0.1495087,0.8250991,0.02144656,0.1634173,0.8107818,0.02250793,0.134754,0.8240268,0.01870745,0.2032203,0.8304864,0.01652618,0.2481494,0.8276526,-0.002352614,0.1243281,0.8402434,-0.04273728,0.2063736,0.8547795,0.006249493,0.1932234,0.839584,0.003882265,0.1517306,0.8337551,-0.002387695,0.1979181,0.8454267,-0.02635221,0.2187386,0.8366146,-0.01252296,0.201221,0.8407997,-0.001887195,0.2148326,0.8315245,-0.03845046,0.1415265,0.8606011,-0.03841394,0.1731255,0.8526665,-0.028668,0.1966855,0.8483733,0.07687662,0.179137,0.8568918,0.04742036,0.1273167,0.8420885,0.04909429,0.2044009,0.8429587,0.07755838,0.2124433,0.8590615,0.03141998,0.1944961,0.8404874,0.0383677,0.1535945,0.8349407,0.03787116,0.2165988,0.8330356,0.03912298,0.1999786,0.8468832,0.06108332,0.2229714,0.8397743,0.080043,0.1478895,0.865087,0.0228309,0.1256524,0.8280807,0.05009069,0.1968473,0.8456448,-0.0129338,0.1938861,0.843307,0.0649936,0.201473,0.8517738,-0.03890631,0.1129355,0.9012409,0.08054557,0.1193852,0.9062459,
21:41:23,,0.9985733,-0.0263938,-0.03296017,0.03268752,0.01843652,0.1312663,0.9348843,0.02816105,0.09071447,0.8416227,0.02668403,0.1136322,0.829964,0.02586366,0.1239372,0.8283829,0.02419856,0.1504699,0.8238639,0.02427135,0.1644553,0.8095873,0.0251965,0.1357127,0.822823,0.02031734,0.2042164,0.8293136,0.01748088,0.2491137,0.8265072,-0.000433594,0.1247233,0.8387763,-0.04193837,0.2062558,0.8520133,0.007751706,0.1939086,0.8380423,0.006239578,0.1524375,0.8319559,-0.001115175,0.1984232,0.8436599,-0.02557744,0.2191186,0.8343158,-0.01113155,0.2015029,0.8387814,-0.0007106103,0.2157978,0.8298326,-0.03701786,0.1412869,0.8582681,-0.03701466,0.1731649,0.8499423,-0.02744198,0.1967743,0.8458884,0.07809374,0.1809071,0.8571619,0.04965634,0.1281845,0.8414768,0.05012599,0.2051529,0.8427263,0.07816641,0.2139806,0.8597178,0.03291817,0.1955655,0.8396659,0.04062868,0.1547492,0.8340775,0.03911809,0.2176099,0.8326266,0.04032034,0.2009145,0.8463627,0.0619828,0.2240413,0.839873,0.08147068,0.1495354,0.8652915,0.02550168,0.1265726,0.8268502,0.05118524,0.1979683,0.8453252,-0.01147328,0.1942401,0.8412098,0.06596966,0.2029299,0.8520423,-0.03802734,0.1126022,0.8987655,0.08135925,0.1209174,0.9067393,
21:41:23,,0.9985733,-0.0263938,-0.03296017,0.03268752,0.01843652,0.1312663,0.9348843,0.02816105,0.09071447,0.8416227,0.02668403,0.1136322,0.829964,0.02586366,0.1239372,0.8283829,0.02419856,0.1504699,0.8238639,0.02427135,0.1644553,0.8095873,0.0251965,0.1357127,0.822823,0.02031734,0.2042164,0.8293136,0.01748088,0.2491137,0.8265072,-0.000433594,0.1247233,0.8387763,-0.04193837,0.2062558,0.8520133,0.007751706,0.1939086,0.8380423,0.006239578,0.1524375,0.8319559,-0.001115175,0.1984232,0.8436599,-0.02557744,0.2191186,0.8343158,-0.01113155,0.2015029,0.8387814,-0.0007106103,0.2157978,0.8298326,-0.03701786,0.1412869,0.8582681,-0.03701466,0.1731649,0.8499423,-0.02744198,0.1967743,0.8458884,0.07809374,0.1809071,0.8571619,0.04965634,0.1281845,0.8414768,0.05012599,0.2051529,0.8427263,0.07816641,0.2139806,0.8597178,0.03291817,0.1955655,0.8396659,0.04062868,0.1547492,0.8340775,0.03911809,0.2176099,0.8326266,0.04032034,0.2009145,0.8463627,0.0619828,0.2240413,0.839873,0.08147068,0.1495354,0.8652915,0.02550168,0.1265726,0.8268502,0.05118524,0.1979683,0.8453252,-0.01147328,0.1942401,0.8412098,0.06596966,0.2029299,0.8520423,-0.03802734,0.1126022,0.8987655,0.08135925,0.1209174,0.9067393,
21:41:23,,0.9985733,-0.0263938,-0.03296017,0.03268752,0.01843652,0.1312663,0.9348843,0.02816105,0.09071447,0.8416227,0.02668403,0.1136322,0.829964,0.02586366,0.1239372,0.8283829,0.02419856,0.1504699,0.8238639,0.02427135,0.1644553,0.8095873,0.0251965,0.1357127,0.822823,0.02031734,0.2042164,0.8293136,0.01748088,0.2491137,0.8265072,-0.000433594,0.1247233,0.8387763,-0.04193837,0.2062558,0.8520133,0.007751706,0.1939086,0.8380423,0.006239578,0.1524375,0.8319559,-0.001115175,0.1984232,0.8436599,-0.02557744,0.2191186,0.8343158,-0.01113155,0.2015029,0.8387814,-0.0007106103,0.2157978,0.8298326,-0.03701786,0.1412869,0.8582681,-0.03701466,0.1731649,0.8499423,-0.02744198,0.1967743,0.8458884,0.07809374,0.1809071,0.8571619,0.04965634,0.1281845,0.8414768,0.05012599,0.2051529,0.8427263,0.07816641,0.2139806,0.8597178,0.03291817,0.1955655,0.8396659,0.04062868,0.1547492,0.8340775,0.03911809,0.2176099,0.8326266,0.04032034,0.2009145,0.8463627,0.0619828,0.2240413,0.839873,0.08147068,0.1495354,0.8652915,0.02550168,0.1265726,0.8268502,0.05118524,0.1979683,0.8453252,-0.01147328,0.1942401,0.8412098,0.06596966,0.2029299,0.8520423,-0.03802734,0.1126022,0.8987655,0.08135925,0.1209174,0.9067393,
21:41:23,,0.9982895,-0.02642714,-0.03796709,0.035752,0.01862463,0.1323723,0.9329098,0.02951172,0.09228322,0.8394158,0.02796369,0.1151198,0.827848,0.02710496,0.1253653,0.8263119,0.0253778,0.1515242,0.8219854,0.0254845,0.1655832,0.8076571,0.02648642,0.1366288,0.8210047,0.0210674,0.2054112,0.8273871,0.01797833,0.2502964,0.82455,0.0008376744,0.1252799,0.8365974,-0.04157249,0.2070139,0.8496199,0.008454167,0.1948972,0.8359888,0.007276537,0.1532967,0.8298107,-0.0004927479,0.1993582,0.8415185,-0.02556781,0.2202561,0.8320605,-0.01045672,0.2023337,0.8365706,-0.0003598128,0.2173081,0.8277048,-0.03624312,0.1417598,0.8558803,-0.03626847,0.1737752,0.8474531,-0.026824,0.1975601,0.8435142,0.07867196,0.1821139,0.8557506,0.05064911,0.1285444,0.8401508,0.05036752,0.2051097,0.841287,0.07855488,0.2148748,0.858763,0.03369001,0.1966084,0.8379092,0.04178611,0.1557649,0.8323982,0.03971785,0.2185014,0.8313358,0.04094587,0.2015277,0.8448269,0.0624398,0.224455,0.8385496,0.08224984,0.1504631,0.8640723,0.02679722,0.1274891,0.8250046,0.0514557,0.1986468,0.8436881,-0.01074529,0.1951166,0.8389471,0.06642412,0.2039284,0.85089,-0.03738953,0.1133956,0.8961991,0.08182029,0.1224018,0.9053229,
21:41:23,,0.9982895,-0.02642714,-0.03796709,0.035752,0.01862463,0.1323723,0.9329098,0.02951172,0.09228322,0.8394158,0.02796369,0.1151198,0.827848,0.02710496,0.1253653,0.8263119,0.0253778,0.1515242,0.8219854,0.0254845,0.1655832,0.8076571,0.02648642,0.1366288,0.8210047,0.0210674,0.2054112,0.8273871,0.01797833,0.2502964,0.82455,0.0008376744,0.1252799,0.8365974,-0.04157249,0.2070139,0.8496199,0.008454167,0.1948972,0.8359888,0.007276537,0.1532967,0.8298107,-0.0004927479,0.1993582,0.8415185,-0.02556781,0.2202561,0.8320605,-0.01045672,0.2023337,0.8365706,-0.0003598128,0.2173081,0.8277048,-0.03624312,0.1417598,0.8558803,-0.03626847,0.1737752,0.8474531,-0.026824,0.1975601,0.8435142,0.07867196,0.1821139,0.8557506,0.05064911,0.1285444,0.8401508,0.05036752,0.2051097,0.841287,0.07855488,0.2148748,0.858763,0.03369001,0.1966084,0.8379092,0.04178611,0.1557649,0.8323982,0.03971785,0.2185014,0.8313358,0.04094587,0.2015277,0.8448269,0.0624398,0.224455,0.8385496,0.08224984,0.1504631,0.8640723,0.02679722,0.1274891,0.8250046,0.0514557,0.1986468,0.8436881,-0.01074529,0.1951166,0.8389471,0.06642412,0.2039284,0.85089,-0.03738953,0.1133956,0.8961991,0.08182029,0.1224018,0.9053229,
21:41:23,,0.9982895,-0.02642714,-0.03796709,0.035752,0.01862463,0.1323723,0.9329098,0.02951172,0.09228322,0.8394158,0.02796369,0.1151198,0.827848,0.02710496,0.1253653,0.8263119,0.0253778,0.1515242,0.8219854,0.0254845,0.1655832,0.8076571,0.02648642,0.1366288,0.8210047,0.0210674,0.2054112,0.8273871,0.01797833,0.2502964,0.82455,0.0008376744,0.1252799,0.8365974,-0.04157249,0.2070139,0.8496199,0.008454167,0.1948972,0.8359888,0.007276537,0.1532967,0.8298107,-0.0004927479,0.1993582,0.8415185,-0.02556781,0.2202561,0.8320605,-0.01045672,0.2023337,0.8365706,-0.0003598128,0.2173081,0.8277048,-0.03624312,0.1417598,0.8558803,-0.03626847,0.1737752,0.8474531,-0.026824,0.1975601,0.8435142,0.07867196,0.1821139,0.8557506,0.05064911,0.1285444,0.8401508,0.05036752,0.2051097,0.841287,0.07855488,0.2148748,0.858763,0.03369001,0.1966084,0.8379092,0.04178611,0.1557649,0.8323982,0.03971785,0.2185014,0.8313358,0.04094587,0.2015277,0.8448269,0.0624398,0.224455,0.8385496,0.08224984,0.1504631,0.8640723,0.02679722,0.1274891,0.8250046,0.0514557,0.1986468,0.8436881,-0.01074529,0.1951166,0.8389471,0.06642412,0.2039284,0.85089,-0.03738953,0.1133956,0.8961991,0.08182029,0.1224018,0.9053229,
21:41:23,,0.9985282,-0.02374458,-0.03580298,0.03310153,0.01886185,0.1317181,0.9306601,0.02946169,0.09277756,0.8364061,0.02794427,0.1155007,0.8249152,0.02707456,0.1257707,0.8232805,0.02527463,0.1514775,0.8195603,0.02535156,0.165544,0.8055282,0.02636491,0.1365278,0.8182875,0.02122605,0.2053583,0.8255359,0.01834954,0.2503065,0.822952,0.001241786,0.1257727,0.8334518,-0.04132881,0.2073372,0.8478965,0.008602339,0.1948732,0.8341054,0.007388225,0.1532299,0.8274137,-0.0003311858,0.1995103,0.839626,-0.02540331,0.2207301,0.8304093,-0.01045121,0.2028349,0.8347169,-0.0001935847,0.2175143,0.8258259,-0.03611134,0.1422548,0.8535815,-0.03616364,0.1740016,0.8456067,-0.02664645,0.1977826,0.841703,0.07884936,0.1817483,0.8535289,0.05026477,0.1288332,0.836908,0.0508264,0.2056072,0.8391713,0.07892579,0.21469,0.8564718,0.0338264,0.19647,0.8359093,0.04156066,0.1555164,0.8298399,0.04008129,0.2186626,0.8292018,0.04116064,0.2016186,0.8427272,0.0628696,0.2247541,0.8365328,0.08232282,0.1503421,0.8615639,0.02666708,0.1273819,0.8221135,0.05187625,0.1986872,0.8416502,-0.01073718,0.1952572,0.837166,0.06673438,0.2037211,0.8486146,-0.03729846,0.1133954,0.893771,0.08200392,0.1218479,0.902706,
21:41:23,,0.9985282,-0.02374458,-0.03580298,0.03310153,0.01886185,0.1317181,0.9306601,0.02946169,0.09277756,0.8364061,0.02794427,0.1155007,0.8249152,0.02707456,0.1257707,0.8232805,0.02527463,0.1514775,0.8195603,0.02535156,0.165544,0.8055282,0.02636491,0.1365278,0.8182875,0.02122605,0.2053583,0.8255359,0.01834954,0.2503065,0.822952,0.001241786,0.1257727,0.8334518,-0.04132881,0.2073372,0.8478965,0.008602339,0.1948732,0.8341054,0.007388225,0.1532299,0.8274137,-0.0003311858,0.1995103,0.839626,-0.02540331,0.2207301,0.8304093,-0.01045121,0.2028349,0.8347169,-0.0001935847,0.2175143,0.8258259,-0.03611134,0.1422548,0.8535815,-0.03616364,0.1740016,0.8456067,-0.02664645,0.1977826,0.841703,0.07884936,0.1817483,0.8535289,0.05026477,0.1288332,0.836908,0.0508264,0.2056072,0.8391713,0.07892579,0.21469,0.8564718,0.0338264,0.19647,0.8359093,0.04156066,0.1555164,0.8298399,0.04008129,0.2186626,0.8292018,0.04116064,0.2016186,0.8427272,0.0628696,0.2247541,0.8365328,0.08232282,0.1503421,0.8615639,0.02666708,0.1273819,0.8221135,0.05187625,0.1986872,0.8416502,-0.01073718,0.1952572,0.837166,0.06673438,0.2037211,0.8486146,-0.03729846,0.1133954,0.893771,0.08200392,0.1218479,0.902706,
